en_sentence	target_sentence
Clear communication prevents misunderstandings.	صاف رابطہ غلط فہمیاں کوں روکیندے۔
Digital payments have made transactions faster.	ڈیجیٹل ادائیگیاں معاملات تیز کیتے نیں۔
Farmers wake up early to tend to crops.	کسان فصلاں دی سنبھال کیتے جلدی اٹھدے نیں۔
The professor wrote equations on the blackboard.	پروفیسر تختے تے مساوات لکھیاں۔
Learning a new language requires practice.	نوی زبان سکھݨ کیتے مشق دی لوڑ اے۔
We decided to visit the old temple.	اساں پراݨے مندر ݙیکھݨ دا فیصلہ کیتا۔
Respecting elders is an important value.	بزرگاں دا احترام ہک اہم قدر اے۔
Learning a new language requires practice.	نوی زبان سکھݨ کیتے مشق دی لوڑ اے۔
Cricket is a popular sport.	کرکٹ ہک مقبول کھیڈ اے۔
Spices add flavor to traditional dishes.	مصالحے روایتی کھاݨاں وچ ذائقہ وݙیندے نیں۔
I woke up early this morning.	میں اڄ صبح جلدی اٹھیا۔
After finishing his work, he sat down.	اپݨا کم مکمل کرݨ دے بعد، او بیٹھ گیا۔
Regular exercise helps maintain good health.	منظم ورزش چنگی صحت برقرار رکھݨ وچ مدد کریندی اے۔
Spices add flavor to traditional dishes.	مصالحے روایتی کھاݨاں وچ ذائقہ وݙیندے نیں۔
Eating fresh fruits provides essential vitamins.	تازہ پھل کھاݨ ضروری وٹامن فراہم کریندے۔
Eating fresh fruits provides essential vitamins.	تازہ پھل کھاݨ ضروری وٹامن فراہم کریندے۔
Cooking together brings family members closer.	گڈے کھاݨ پکاوݨ خاندان دے ممبراں کوں نیڑے لیندے۔
Small businesses create employment opportunities.	نکیاں کاروبار روزگار دے موقعے پیدا کریندے نیں۔
Eating fresh fruits provides essential vitamins.	تازہ پھل کھاݨ ضروری وٹامن فراہم کریندے۔
Regular exercise helps maintain good health.	منظم ورزش چنگی صحت برقرار رکھݨ وچ مدد کریندی اے۔
Education opens doors to opportunities.	تعلیم موقعاں دے دروازے کولیندی اے۔
Pollution in cities has become a serious problem.	شہراں وچ آلودگی ہک سنجیدہ مسئلہ بݨ گئی اے۔
Agriculture remains the primary source of income.	زراعت آمدنی دا بنیادی ذریعہ رہندی اے۔
She received a scholarship to study medicine.	اوں طب دی تعلیم کیتے اسکالرشپ حاصل کیتی۔
Children learn best when they are interested.	بچے بہترین سکھدے نیں جدوں اوہ دلچسپی رکھدے نیں۔
Online shopping has become popular.	آن لائن خریداری مقبول تھی گئی اے۔
Education opens doors to opportunities.	تعلیم موقعاں دے دروازے کولیندی اے۔
Online shopping has become popular.	آن لائن خریداری مقبول تھی گئی اے۔
She received a scholarship to study medicine.	اوں طب دی تعلیم کیتے اسکالرشپ حاصل کیتی۔
Digital payments have made transactions faster.	ڈیجیٹل ادائیگیاں معاملات تیز کیتے نیں۔
Elderly people share wisdom and stories.	بزرگ لوک حکمت تے کہانیاں سانجھیاں کریندے نیں۔
She cooked delicious biryani for the family.	اوں خاندان کیتے مزیدار بریانی پکائی۔
She received a scholarship to study medicine.	اوں طب دی تعلیم کیتے اسکالرشپ حاصل کیتی۔
Students gathered in the library.	طالب علم لائبریری وچ گڈے تھئے۔
People travel long distances to visit religious sites.	لوک مذہبی تھانواں ݙیکھݨ کیتے لمبیاں دوریاں طے کریندے نیں۔
People celebrate festivals with great joy.	لوک وݙی خوشی نال میلے منیندے نیں۔
Agriculture remains the primary source of income.	زراعت آمدنی دا بنیادی ذریعہ رہندی اے۔
Pollution in cities has become a serious problem.	شہراں وچ آلودگی ہک سنجیدہ مسئلہ بݨ گئی اے۔
We decided to visit the old temple.	اساں پراݨے مندر ݙیکھݨ دا فیصلہ کیتا۔
Spices add flavor to traditional dishes.	مصالحے روایتی کھاݨاں وچ ذائقہ وݙیندے نیں۔
Traditional music is important for our heritage.	روایتی موسیقی ساݙی ورثے کیتے اہم اے۔
The professor wrote equations on the blackboard.	پروفیسر تختے تے مساوات لکھیاں۔
Children learn best when they are interested.	بچے بہترین سکھدے نیں جدوں اوہ دلچسپی رکھدے نیں۔
Children were playing cricket in the street.	بچے سڑک تے کرکٹ کھیڈدے پئے ہن۔
Clear communication prevents misunderstandings.	صاف رابطہ غلط فہمیاں کوں روکیندے۔
Elderly people share wisdom and stories.	بزرگ لوک حکمت تے کہانیاں سانجھیاں کریندے نیں۔
Doctors recommend drinking plenty of water.	ڈاکٹر گھنے پاݨی پیوݨ دی صلاح ݙیندے نیں۔
The forest is home to many wild animals.	جنگل گھنے جنگلی جانوراں دا گھر اے۔
After finishing his work, he sat down.	اپݨا کم مکمل کرݨ دے بعد، او بیٹھ گیا۔
Cricket is a popular sport.	کرکٹ ہک مقبول کھیڈ اے۔
She received a scholarship to study medicine.	اوں طب دی تعلیم کیتے اسکالرشپ حاصل کیتی۔
Regular exercise helps maintain good health.	منظم ورزش چنگی صحت برقرار رکھݨ وچ مدد کریندی اے۔
People travel long distances to visit religious sites.	لوک مذہبی تھانواں ݙیکھݨ کیتے لمبیاں دوریاں طے کریندے نیں۔
Eating fresh fruits provides essential vitamins.	تازہ پھل کھاݨ ضروری وٹامن فراہم کریندے۔
Children were playing cricket in the street.	بچے سڑک تے کرکٹ کھیڈدے پئے ہن۔
I woke up early this morning.	میں اڄ صبح جلدی اٹھیا۔
Cooking together brings family members closer.	گڈے کھاݨ پکاوݨ خاندان دے ممبراں کوں نیڑے لیندے۔
The internet connects people across continents.	انٹرنیٹ براعظماں وچ لوکاں کوں جوڑیندے۔
She received a scholarship to study medicine.	اوں طب دی تعلیم کیتے اسکالرشپ حاصل کیتی۔
My grandmother told me stories.	میری دادی نے مینوں کہانیاں سݨایاں۔
Children learn best when they are interested.	بچے بہترین سکھدے نیں جدوں اوہ دلچسپی رکھدے نیں۔
Doctors work long hours to treat patients.	ڈاکٹر مریضاں دا علاج کرݨ کیتے لمبیاں گھڑیاں کم کریندے نیں۔
Students gathered in the library.	طالب علم لائبریری وچ گڈے تھئے۔
We decided to visit the old temple.	اساں پراݨے مندر ݙیکھݨ دا فیصلہ کیتا۔
Reading books improves vocabulary.	کتاباں پڑھݨ ذخیرہ الفاظ بہتر بݨیندے۔
She received a scholarship to study medicine.	اوں طب دی تعلیم کیتے اسکالرشپ حاصل کیتی۔
We decided to visit the old temple.	اساں پراݨے مندر ݙیکھݨ دا فیصلہ کیتا۔
The market was crowded with people.	بازار لوکاں نال بھریا ہویا ہا۔
The school organized a science fair.	سکول نے سائنس میلہ منظم کیتا۔
Tea is served to guests as a gesture of hospitality.	مہماناں کوں مہمان نوازی دی نشانی دے طور تے چاہ پیش کیتی ویندی اے۔
Children learn best when they are interested.	بچے بہترین سکھدے نیں جدوں اوہ دلچسپی رکھدے نیں۔
Handicrafts showcase artistic traditions.	ہتھکاریاں فنکارانہ روایات ݙکھیندیاں نیں۔
Smartphones have changed how people communicate.	اسمارٹ فوناں نے لوکاں دے رابطے دے طریقے کوں تبدیل کیتا اے۔
Handicrafts showcase artistic traditions.	ہتھکاریاں فنکارانہ روایات ݙکھیندیاں نیں۔
Farmers wake up early to tend to crops.	کسان فصلاں دی سنبھال کیتے جلدی اٹھدے نیں۔
Tea is served to guests as a gesture of hospitality.	مہماناں کوں مہمان نوازی دی نشانی دے طور تے چاہ پیش کیتی ویندی اے۔
Elderly people share wisdom and stories.	بزرگ لوک حکمت تے کہانیاں سانجھیاں کریندے نیں۔
People travel long distances to visit religious sites.	لوک مذہبی تھانواں ݙیکھݨ کیتے لمبیاں دوریاں طے کریندے نیں۔
We decided to visit the old temple.	اساں پراݨے مندر ݙیکھݨ دا فیصلہ کیتا۔
She received a scholarship to study medicine.	اوں طب دی تعلیم کیتے اسکالرشپ حاصل کیتی۔
Storytelling preserves culture and knowledge.	کہانی سݨاوݨ ثقافت تے علم کوں محفوظ رکھیندے۔
After finishing his work, he sat down.	اپݨا کم مکمل کرݨ دے بعد، او بیٹھ گیا۔
Children learn best when they are interested.	بچے بہترین سکھدے نیں جدوں اوہ دلچسپی رکھدے نیں۔
Cricket is a popular sport.	کرکٹ ہک مقبول کھیڈ اے۔
Farmers wake up early to tend to crops.	کسان فصلاں دی سنبھال کیتے جلدی اٹھدے نیں۔
She cooked delicious biryani for the family.	اوں خاندان کیتے مزیدار بریانی پکائی۔
Online shopping has become popular.	آن لائن خریداری مقبول تھی گئی اے۔
Farmers planted rice in the flooded fields.	کسان پاݨی والے کھیتراں وچ چاول پوکے۔
Clear communication prevents misunderstandings.	صاف رابطہ غلط فہمیاں کوں روکیندے۔
Tourism brings revenue to regions with historical sites.	سیاحت تاریخی تھانواں والے علاقیاں کوں آمدنی لیندی اے۔
Teachers shape young minds.	استاد نوجوان ذہناں کوں شکل ݙیندے نیں۔
Small businesses create employment opportunities.	نکیاں کاروبار روزگار دے موقعے پیدا کریندے نیں۔
Learning a new language requires practice.	نوی زبان سکھݨ کیتے مشق دی لوڑ اے۔
Cooking together brings family members closer.	گڈے کھاݨ پکاوݨ خاندان دے ممبراں کوں نیڑے لیندے۔
Family members support each other during difficult times.	خاندان دے ممبر مشکل وختاں وچ ہک ݙوجھے دی مدد کریندے نیں۔
Family members support each other during difficult times.	خاندان دے ممبر مشکل وختاں وچ ہک ݙوجھے دی مدد کریندے نیں۔
