en_sentence	target_sentence
The wedding ceremony lasted three days.	شادی دی تقریب ترئے دینہہ چلی۔
After finishing his work, he sat down.	اپنا کم مکمل کرن دے بعد، او بیٹھ گیا۔
Smartphones have changed how people communicate.	اسمارٹ فوناں نے لوکاں دے رابطے دے طریقے کوں تبدیل کیتا اے۔
The market was crowded with people.	بازار لوکاں نال بھریا ہویا ہا۔
Reading books improves vocabulary.	کتاباں پڑھن ذخیرہ الفاظ بہتر بنیندے۔
The teacher explained the lesson patiently.	استاد صبر نال سبق سمجھایا۔
The forest is home to many wild animals.	جنگل گھنے جنگلی جانوراں دا گھر اے۔
Elderly people share wisdom and stories.	بزرگ لوک حکمت تے کہانیاں سانجھیاں کریندے نیں۔
Birds were chirping in the trees.	پنچھی رکھاں وچ چہچہا رہے ہن۔
Cricket is a popular sport.	کرکٹ ہک مقبول کھیڈ اے۔
The professor wrote equations on the blackboard.	پروفیسر تختے تے مساوات لکھیاں۔
Train journeys offer scenic views.	ریل دے سفر منظراں دے نظارے پیش کریندے نیں۔
Tourism brings revenue to regions with historical sites.	سیاحت تاریخی تھانواں والے علاقیاں کوں آمدنی لیندی اے۔
Learning a new language requires practice.	نوی زبان سکھن کیتے مشق دی لوڑ اے۔
Eating fresh fruits provides essential vitamins.	تازہ پھل کھان ضروری وٹامن فراہم کریندے۔
Reading books improves vocabulary.	کتاباں پڑھن ذخیرہ الفاظ بہتر بنیندے۔
Students gathered in the library.	طالب علم لائبریری وچ گڈے تھئے۔
Farmers wake up early to tend to crops.	کسان فصلاں دی سنبھال کیتے جلدی اٹھدے نیں۔
Students gathered in the library.	طالب علم لائبریری وچ گڈے تھئے۔
The teacher explained the lesson patiently.	استاد صبر نال سبق سمجھایا۔
The internet connects people across continents.	انٹرنیٹ براعظماں وچ لوکاں کوں جوڑیندے۔
Sports teach teamwork and discipline.	کھیڈاں ٹیم ورک تے نظم و ضبط سکھیندیاں نیں۔
My grandmother told me stories.	میری دادی نے مینوں کہانیاں سنایاں۔
People travel long distances to visit religious sites.	لوک مذہبی تھانواں دیکھن کیتے لمبیاں دوریاں طے کریندے نیں۔
Birds were chirping in the trees.	پنچھی رکھاں وچ چہچہا رہے ہن۔
Family members support each other during difficult times.	خاندان دے ممبر مشکل وختاں وچ ہک دوجھے دی مدد کریندے نیں۔
The wedding ceremony lasted three days.	شادی دی تقریب ترئے دینہہ چلی۔
Learning a new language requires practice.	نوی زبان سکھن کیتے مشق دی لوڑ اے۔
Sports teach teamwork and discipline.	کھیڈاں ٹیم ورک تے نظم و ضبط سکھیندیاں نیں۔
The bus arrived late.	بس ڈیر نال پہنچی۔
Agriculture remains the primary source of income.	زراعت آمدنی دا بنیادی ذریعہ رہندی اے۔
The internet connects people across continents.	انٹرنیٹ براعظماں وچ لوکاں کوں جوڑیندے۔
The bus arrived late.	بس ڈیر نال پہنچی۔
Online shopping has become popular.	آن لائن خریداری مقبول تھی گئی اے۔
The school organized a science fair.	سکول نے سائنس میلہ منظم کیتا۔
Traditional music is important for our heritage.	روایتی موسیقی سادی ورثے کیتے اہم اے۔
Pollution in cities has become a serious problem.	شہراں وچ آلودگی ہک سنجیدہ مسئلہ بن گئی اے۔
I woke up early this morning.	من اڄ صبح جلدی اٹھیا۔
Learning a new language requires practice.	نوی زبان سکھن کیتے مشق دی لوڑ اے۔
She received a scholarship to study medicine.	اوں طب دی تعلیم کیتے اسکالرشپ حاصل کیتی۔
Clear communication prevents misunderstandings.	صاف رابطہ غلط فہمیاں کوں روکیندے۔
Cricket is a popular sport.	کرکٹ ہک مقبول کھیڈ اے۔
Small businesses create employment opportunities.	نکیاں کاروبار روزگار دے موقعے پیدا کریندے نیں۔
Pollution in cities has become a serious problem.	شہراں وچ آلودگی ہک سنجیدہ مسئلہ بن گئی اے۔
Reading books improves vocabulary.	کتاباں پڑھن ذخیرہ الفاظ بہتر بنیندے۔
She cooked delicious biryani for the family.	اوں خاندان کیتے مزیدار بریانی پکائی۔
The professor wrote equations on the blackboard.	پروفیسر تختے تے مساوات لکھیاں۔
The wedding ceremony lasted three days.	شادی دی تقریب ترئے دینہہ چلی۔
Pollution in cities has become a serious problem.	شہراں وچ آلودگی ہک سنجیدہ مسئلہ بن گئی اے۔
The teacher explained the lesson patiently.	استاد صبر نال سبق سمجھایا۔
Storytelling preserves culture and knowledge.	کہانی سناون ثقافت تے علم کوں محفوظ رکھیندے۔
Birds were chirping in the trees.	پنچھی رکھاں وچ چہچہا رہے ہن۔
Small businesses create employment opportunities.	نکیاں کاروبار روزگار دے موقعے پیدا کریندے نیں۔
The teacher explained the lesson patiently.	استاد صبر نال سبق سمجھایا۔
The forest is home to many wild animals.	جنگل گھنے جنگلی جانوراں دا گھر اے۔
Education opens doors to opportunities.	تعلیم موقعاں دے دروازے کولیندی اے۔
Pollution in cities has become a serious problem.	شہراں وچ آلودگی ہک سنجیدہ مسئلہ بن گئی اے۔
People travel long distances to visit religious sites.	لوک مذہبی تھانواں دیکھن کیتے لمبیاں دوریاں طے کریندے نیں۔
Cricket is a popular sport.	کرکٹ ہک مقبول کھیڈ اے۔
Eating fresh fruits provides essential vitamins.	تازہ پھل کھان ضروری وٹامن فراہم کریندے۔
The market was crowded with people.	بازار لوکاں نال بھریا ہویا ہا۔
The wedding ceremony lasted three days.	شادی دی تقریب ترئے دینہہ چلی۔
Cricket is a popular sport.	کرکٹ ہک مقبول کھیڈ اے۔
Education opens doors to opportunities.	تعلیم موقعاں دے دروازے کولیندی اے۔
The river flows peacefully through the valley.	دریا وادی وچ پرامن طریقے نال وہندی اے۔
Train journeys offer scenic views.	ریل دے سفر منظراں دے نظارے پیش کریندے نیں۔
The market was crowded with people.	بازار لوکاں نال بھریا ہویا ہا۔
Parents sacrifice their own needs for children.	والدین بچیاں کیتے اپنیاں ضرورتاں قربان کریندے نیں۔
Doctors work long hours to treat patients.	ڈاکٹر مریضاں دا علاج کرن کیتے لمبیاں گھڑیاں کم کریندے نیں۔
My grandmother told me stories.	میری دادی نے مینوں کہانیاں سنایاں۔
Tea is served to guests as a gesture of hospitality.	مہماناں کوں مہمان نوازی دی نشانی دے طور تے چاہ پیش کیتی ویندی اے۔
Education opens doors to opportunities.	تعلیم موقعاں دے دروازے کولیندی اے۔
Parents sacrifice their own needs for children.	والدین بچیاں کیتے اپنیاں ضرورتاں قربان کریندے نیں۔
Respecting elders is an important value.	بزرگاں دا احترام ہک اہم قدر اے۔
The forest is home to many wild animals.	جنگل گھنے جنگلی جانوراں دا گھر اے۔
The internet connects people across continents.	انٹرنیٹ براعظماں وچ لوکاں کوں جوڑیندے۔
Farmers planted rice in the flooded fields.	کسان پانی والے کھیتراں وچ چاول پوکے۔
She walked slowly through the garden.	اوں باغ وچ آہستہ آہستہ ٹردی۔
Family members support each other during difficult times.	خاندان دے ممبر مشکل وختاں وچ ہک دوجھے دی مدد کریندے نیں۔
Doctors work long hours to treat patients.	ڈاکٹر مریضاں دا علاج کرن کیتے لمبیاں گھڑیاں کم کریندے نیں۔
The forest is home to many wild animals.	جنگل گھنے جنگلی جانوراں دا گھر اے۔
Spices add flavor to traditional dishes.	مصالحے روایتی کھاناں وچ ذائقہ ودیندے نیں۔
She received a scholarship to study medicine.	اوں طب دی تعلیم کیتے اسکالرشپ حاصل کیتی۔
Cricket is a popular sport.	کرکٹ ہک مقبول کھیڈ اے۔
The river flows peacefully through the valley.	دریا وادی وچ پرامن طریقے نال وہندی اے۔
Learning a new language requires practice.	نوی زبان سکھن کیتے مشق دی لوڑ اے۔
Teachers shape young minds.	استاد نوجوان ذہناں کوں شکل دیندے نیں۔
The river flows peacefully through the valley.	دریا وادی وچ پرامن طریقے نال وہندی اے۔
I woke up early this morning.	من اڄ صبح جلدی اٹھیا۔
Clear communication prevents misunderstandings.	صاف رابطہ غلط فہمیاں کوں روکیندے۔
The wedding ceremony lasted three days.	شادی دی تقریب ترئے دینہہ چلی۔
Birds were chirping in the trees.	پنچھی رکھاں وچ چہچہا رہے ہن۔
